,USD,EUR,JPY,GBP,CHF,CAD,AUD,NZD
USD,0.0,-0.07930089413635845,5.002119134327916,-0.2591398408271925,-0.12338871817721746,0.361823169056882,0.4638704755422884,0.5552129944706314
EUR,0.07930089413635845,0.0,5.081420028464275,-0.17983894669083406,-0.04408782404085901,0.44112406319324043,0.5431713696786469,0.6345138886069899
JPY,-5.002119134327916,-5.081420028464275,0.0,-5.261258975155108,-5.125507852505134,-4.640295965271035,-4.538248658785628,-4.446906139857285
GBP,0.2591398408271925,0.17983894669083406,5.261258975155108,0.0,0.13575112264997502,0.6209630098840745,0.7230103163694809,0.814352835297824
CHF,0.12338871817721746,0.04408782404085901,5.125507852505134,-0.13575112264997502,0.0,0.48521188723409947,0.5872591937195059,0.6786017126478489
CAD,-0.361823169056882,-0.44112406319324043,4.640295965271035,-0.6209630098840745,-0.48521188723409947,0.0,0.10204730648540639,0.19338982541374944
AUD,-0.4638704755422884,-0.5431713696786469,4.538248658785628,-0.7230103163694809,-0.5872591937195059,-0.10204730648540639,0.0,0.09134251892834305
NZD,-0.5552129944706314,-0.6345138886069899,4.446906139857285,-0.814352835297824,-0.6786017126478489,-0.19338982541374944,-0.09134251892834305,0.0
