,USD,EUR,JPY,GBP,CHF,CAD,AUD,NZD
USD,0.0,-0.07928241872712771,5.007523791722817,-0.25735172264394673,-0.12348488534977883,0.360091102219847,0.4636399206592675,0.553411325481579
EUR,0.07928241872712771,0.0,5.086806210449945,-0.17806930391681902,-0.04420246662265112,0.43937352094697474,0.5429223393863952,0.6326937442087067
JPY,-5.007523791722817,-5.086806210449945,0.0,-5.264875514366763,-5.131008677072596,-4.64743268950297,-4.543883871063549,-4.454112466241238
GBP,0.25735172264394673,0.17806930391681902,5.264875514366763,0.0,0.1338668372941679,0.6174428248637938,0.7209916433032142,0.8107630481255257
CHF,0.12348488534977883,0.04420246662265112,5.131008677072596,-0.1338668372941679,0.0,0.48357598756962583,0.5871248060090464,0.6768962108313579
CAD,-0.360091102219847,-0.43937352094697474,4.64743268950297,-0.6174428248637938,-0.48357598756962583,0.0,0.10354881843942049,0.19332022326173198
AUD,-0.4636399206592675,-0.5429223393863952,4.543883871063549,-0.7209916433032142,-0.5871248060090464,-0.10354881843942049,0.0,0.0897714048223115
NZD,-0.553411325481579,-0.6326937442087067,4.454112466241238,-0.8107630481255257,-0.6768962108313579,-0.19332022326173198,-0.0897714048223115,0.0
