,USD,EUR,JPY,GBP,CHF,CAD,AUD,NZD
USD,0.0,-0.08189790880015911,5.003231285278426,-0.2595834785868841,-0.12551220386867928,0.3593653216249495,0.4620195867066607,0.5519949008040613
EUR,0.08189790880015911,0.0,5.085129194078585,-0.17768556978672495,-0.04361429506852017,0.4412632304251086,0.5439174955068198,0.6338928096042205
JPY,-5.003231285278426,-5.085129194078585,0.0,-5.26281476386531,-5.128743489147105,-4.643865963653477,-4.541211698571765,-4.451236384474365
GBP,0.2595834785868841,0.17768556978672495,5.26281476386531,0.0,0.1340712747182048,0.6189488002118335,0.7216030652935448,0.8115783793909455
CHF,0.12551220386867928,0.04361429506852017,5.128743489147105,-0.1340712747182048,0.0,0.4848775254936288,0.58753179057534,0.6775071046727406
CAD,-0.3593653216249495,-0.4412632304251086,4.643865963653477,-0.6189488002118335,-0.4848775254936288,0.0,0.10265426508171122,0.19262957917911183
AUD,-0.4620195867066607,-0.5439174955068198,4.541211698571765,-0.7216030652935448,-0.58753179057534,-0.10265426508171122,0.0,0.08997531409740062
NZD,-0.5519949008040613,-0.6338928096042205,4.451236384474365,-0.8115783793909455,-0.6775071046727406,-0.19262957917911183,-0.08997531409740062,0.0
