,USD,EUR,JPY,GBP,CHF,CAD,AUD,NZD
USD,0.0,-0.08163067695190492,5.002478786712641,-0.2598302874269784,-0.125886404444552,0.3598957515648011,0.4629088567698686,0.5541072378942952
EUR,0.08163067695190492,0.0,5.084109463664546,-0.1781996104750735,-0.0442557274926471,0.441526428516706,0.5445395337217735,0.6357379148462001
JPY,-5.002478786712641,-5.084109463664546,0.0,-5.262309074139619,-5.128365191157193,-4.642583035147839,-4.539569929942772,-4.448371548818345
GBP,0.2598302874269784,0.1781996104750735,5.262309074139619,0.0,0.13394388298242638,0.6197260389917795,0.7227391441968469,0.8139375253212735
CHF,0.125886404444552,0.0442557274926471,5.128365191157193,-0.13394388298242638,0.0,0.4857821560093531,0.5887952612144206,0.6799936423388472
CAD,-0.3598957515648011,-0.441526428516706,4.642583035147839,-0.6197260389917795,-0.4857821560093531,0.0,0.10301310520506751,0.1942114863294941
AUD,-0.4629088567698686,-0.5445395337217735,4.539569929942772,-0.7227391441968469,-0.5887952612144206,-0.10301310520506751,0.0,0.09119838112442658
NZD,-0.5541072378942952,-0.6357379148462001,4.448371548818345,-0.8139375253212735,-0.6799936423388472,-0.1942114863294941,-0.09119838112442658,0.0
