,USD,EUR,JPY,GBP,CHF,CAD,AUD,NZD
USD,0.0,-0.08202689172392036,5.002945805611875,-0.25974930999071827,-0.12550653523972216,0.35910698413001485,0.4615990469019253,0.5512310384010294
EUR,0.08202689172392036,0.0,5.084972697335796,-0.1777224182667979,-0.0434796435158018,0.4411338758539352,0.5436259386258457,0.6332579301249497
JPY,-5.002945805611875,-5.084972697335796,0.0,-5.262695115602594,-5.128452340851598,-4.643838821481861,-4.54134675870995,-4.451714767210846
GBP,0.25974930999071827,0.1777224182667979,5.262695115602594,0.0,0.1342427747509961,0.6188562941207332,0.7213483568926435,0.8109803483917477
CHF,0.12550653523972216,0.0434796435158018,5.128452340851598,-0.1342427747509961,0.0,0.484613519369737,0.5871055821416475,0.6767375736407515
CAD,-0.35910698413001485,-0.4411338758539352,4.643838821481861,-0.6188562941207332,-0.484613519369737,0.0,0.10249206277191047,0.19212405427101453
AUD,-0.4615990469019253,-0.5436259386258457,4.54134675870995,-0.7213483568926435,-0.5871055821416475,-0.10249206277191047,0.0,0.08963199149910406
NZD,-0.5512310384010294,-0.6332579301249497,4.451714767210846,-0.8109803483917477,-0.6767375736407515,-0.19212405427101453,-0.08963199149910406,0.0
