,USD,EUR,JPY,GBP,CHF,CAD,AUD,NZD
USD,0.0,-0.08156155364280625,5.001204295033652,-0.25865354209124836,-0.12560857547767776,0.3631767612408251,0.46387842665882384,0.5556050915414615
EUR,0.08156155364280625,0.0,5.082765848676458,-0.1770919884484421,-0.04404702183487151,0.44473831488363136,0.5454399803016301,0.6371666451842678
JPY,-5.001204295033652,-5.082765848676458,0.0,-5.2598578371249,-5.12681287051133,-4.638027533792827,-4.537325868374828,-4.445599203492191
GBP,0.25865354209124836,0.1770919884484421,5.2598578371249,0.0,0.1330449666135706,0.6218303033320735,0.7225319687500722,0.8142586336327099
CHF,0.12560857547767776,0.04404702183487151,5.12681287051133,-0.1330449666135706,0.0,0.4887853367185029,0.5894870021365016,0.6812136670191393
CAD,-0.3631767612408251,-0.44473831488363136,4.638027533792827,-0.6218303033320735,-0.4887853367185029,0.0,0.10070166541799874,0.19242833030063644
AUD,-0.46387842665882384,-0.5454399803016301,4.537325868374828,-0.7225319687500722,-0.5894870021365016,-0.10070166541799874,0.0,0.0917266648826377
NZD,-0.5556050915414615,-0.6371666451842678,4.445599203492191,-0.8142586336327099,-0.6812136670191393,-0.19242833030063644,-0.0917266648826377,0.0
